month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2018-01-01,Sunflower,2948.08,2799.12,3040.67,India,All,Monthly,43.97
2017-12-01,Sunflower,2904.11,2670.31,3032.31,India,All,Monthly,58.64
2017-11-01,Sunflower,2845.47,2608.79,3008.47,India,All,Monthly,-59.55
2017-10-01,Sunflower,2905.02,2636.5,3074.53,India,All,Monthly,-156.49
2017-09-01,Sunflower,3061.51,2883.37,3167.14,India,All,Monthly,-113.54
2017-08-01,Sunflower,3175.05,3115.66,3238.2,India,All,Monthly,228.38
2017-07-01,Sunflower,2946.67,2839.72,3046.54,India,All,Monthly,136.32
2017-06-01,Sunflower,2810.35,2707.59,2885.77,India,All,Monthly,-201.35
2017-05-01,Sunflower,3011.7,2913.26,3062.72,India,All,Monthly,18.84
2017-04-01,Sunflower,2992.86,2878.56,3058.71,India,All,Monthly,-71.5
2017-03-01,Sunflower,3064.36,2942.59,3157.33,India,All,Monthly,-84.37
2017-02-01,Sunflower,3148.73,3021.61,3259.55,India,All,Monthly,-48.5
2017-01-01,Sunflower,3197.23,3032.5,3313.68,India,All,Monthly,-62.9
2016-12-01,Sunflower,3260.13,3116.22,3375.92,India,All,Monthly,-29.61
2016-11-01,Sunflower,3289.74,3143.57,3398.84,India,All,Monthly,-10.47
2016-10-01,Sunflower,3300.21,3069.69,3452.47,India,All,Monthly,-110.37
2016-09-01,Sunflower,3410.58,3068.91,3614.91,India,All,Monthly,-166.78
2016-08-01,Sunflower,3577.36,3443.29,3659.99,India,All,Monthly,56.12
2016-07-01,Sunflower,3521.24,3418.92,3717.95,India,All,Monthly,167.01
2016-06-01,Sunflower,3354.23,3231.07,3452.36,India,All,Monthly,-108.61
2016-05-01,Sunflower,3462.84,3366.31,3609.3,India,All,Monthly,-146.59
2016-04-01,Sunflower,3609.43,3479.72,14382.86,India,All,Monthly,11.28
2016-03-01,Sunflower,3598.15,3432.76,3785.91,India,All,Monthly,-69.93
2016-02-01,Sunflower,3668.08,3542.02,3764.29,India,All,Monthly,17.42
2016-01-01,Sunflower,3650.66,3471.55,3793.81,India,All,Monthly,28.9
2015-12-01,Sunflower,3621.76,3385.45,3771.33,India,All,Monthly,-52.28
2015-11-01,Sunflower,3674.04,3464.89,3782.61,India,All,Monthly,98.74
2015-10-01,Sunflower,3575.3,3355.1,3714.03,India,All,Monthly,117.21
2015-09-01,Sunflower,3458.09,3237.14,3592.39,India,All,Monthly,77.99
2015-08-01,Sunflower,3380.1,3199.46,3474.84,India,All,Monthly,-163.84
2015-07-01,Sunflower,3543.94,3370.63,3635.33,India,All,Monthly,281.56
2015-06-01,Sunflower,3262.38,3110.79,3386.08,India,All,Monthly,-20.47
2015-05-01,Sunflower,3282.85,3153.17,3386.23,India,All,Monthly,112.57
2015-04-01,Sunflower,3170.28,3037.63,3287.56,India,All,Monthly,-22.81
2015-03-01,Sunflower,3193.09,3029.56,3303.42,India,All,Monthly,-48.64
2015-02-01,Sunflower,3241.73,3086.29,3343.13,India,All,Monthly,13.8
2015-01-01,Sunflower,3227.93,3041.85,3354.96,India,All,Monthly,33.58
2014-12-01,Sunflower,3194.35,3015.69,3316.5,India,All,Monthly,28.84
2014-11-01,Sunflower,3165.51,2943.41,3304.24,India,All,Monthly,9.48
2014-10-01,Sunflower,3156.03,2862.29,3300.82,India,All,Monthly,-52.15
2014-09-01,Sunflower,3208.18,2914.13,3342.6,India,All,Monthly,-150.52
2014-08-01,Sunflower,3358.7,3156.55,3469.64,India,All,Monthly,139.65
2014-07-01,Sunflower,3219.05,3005.55,3332.37,India,All,Monthly,127.71
2014-06-01,Sunflower,3091.34,2961.55,3185.43,India,All,Monthly,-215.15
2014-05-01,Sunflower,3306.49,3163.55,3424.27,India,All,Monthly,-35.34
2014-04-01,Sunflower,3341.83,3197.49,3454.41,India,All,Monthly,-56.38
2014-03-01,Sunflower,3398.21,3251.68,3518.08,India,All,Monthly,109.91
2014-02-01,Sunflower,3288.3,3122.25,3412.22,India,All,Monthly,30.92
2014-01-01,Sunflower,3257.38,3101.93,3360.18,India,All,Monthly,-78.77
2013-12-01,Sunflower,3336.15,3190.32,3449.14,India,All,Monthly,33.65
2013-11-01,Sunflower,3302.5,3128.27,3431.09,India,All,Monthly,59.67
2013-10-01,Sunflower,3242.83,3010.94,3392.43,India,All,Monthly,-86.3
2013-09-01,Sunflower,3329.13,3083.23,3470.18,India,All,Monthly,-36.16
2013-08-01,Sunflower,3365.29,3196.57,3581.73,India,All,Monthly,-26.7
2013-07-01,Sunflower,3391.99,3188.78,3505.32,India,All,Monthly,66.04
2013-06-01,Sunflower,3325.95,3161.59,3437.87,India,All,Monthly,-19.6
2013-05-01,Sunflower,3345.55,3185.61,3461.1,India,All,Monthly,-7.65
2013-04-01,Sunflower,3353.2,3166.85,3473.07,India,All,Monthly,6.36
2013-03-01,Sunflower,3346.84,3167.06,3465.64,India,All,Monthly,-1.42
2013-02-01,Sunflower,3348.26,3178.46,3470.02,India,All,Monthly,42.48
2013-01-01,Sunflower,3305.78,3082.51,3439.5,India,All,Monthly,-104.88
2012-12-01,Sunflower,3410.66,3137.89,3563.45,India,All,Monthly,-3.35
2012-11-01,Sunflower,3414.01,3142.47,3576.51,India,All,Monthly,77.45
2012-10-01,Sunflower,3336.56,3073.45,3507.31,India,All,Monthly,-223.51
2012-09-01,Sunflower,3560.07,3257.32,3740.17,India,All,Monthly,87.87
2012-08-01,Sunflower,3472.2,3177.57,3635.79,India,All,Monthly,211.35
2012-07-01,Sunflower,3260.85,3061.85,3378.59,India,All,Monthly,299.44
2012-06-01,Sunflower,2961.41,2787.34,3061.09,India,All,Monthly,-25.03
2012-05-01,Sunflower,2986.44,2817.3,3112.58,India,All,Monthly,15.54
2012-04-01,Sunflower,2970.9,2802.76,3087.89,India,All,Monthly,55.96
2012-03-01,Sunflower,2914.94,2730.43,3036.77,India,All,Monthly,19.58
2012-02-01,Sunflower,2895.36,2743.34,2993.97,India,All,Monthly,-96.68
2012-01-01,Sunflower,2992.04,2826.74,3095.27,India,All,Monthly,-17.94
2011-12-01,Sunflower,3009.98,2790.42,3127.36,India,All,Monthly,76.53
2011-11-01,Sunflower,2933.45,2749.69,3048.03,India,All,Monthly,33.23
2011-10-01,Sunflower,2900.22,2673.2,3033.04,India,All,Monthly,-98.57
2011-09-01,Sunflower,2998.79,2770.23,3107.93,India,All,Monthly,9.85
2011-08-01,Sunflower,2988.94,2790.2,3090.97,India,All,Monthly,154.68
2011-07-01,Sunflower,2834.26,2626.97,2935.62,India,All,Monthly,2.44
2011-06-01,Sunflower,2831.82,2661.97,2910.84,India,All,Monthly,-36.43
2011-05-01,Sunflower,2868.25,2709.51,2960.57,India,All,Monthly,98.93
2011-04-01,Sunflower,2769.32,2590.77,2867.24,India,All,Monthly,-133.08
2011-03-01,Sunflower,2902.4,2719.19,2997.04,India,All,Monthly,-164.0
2011-02-01,Sunflower,3066.4,2869.88,3181.56,India,All,Monthly,-17.22
2011-01-01,Sunflower,3083.62,2861.01,3206.02,India,All,Monthly,179.28
2010-12-01,Sunflower,2904.34,2654.31,3052.18,India,All,Monthly,117.6
2010-11-01,Sunflower,2786.74,2594.45,2926.93,India,All,Monthly,297.88
2010-10-01,Sunflower,2488.86,2249.76,2638.42,India,All,Monthly,-44.68
2010-09-01,Sunflower,2533.54,2289.5,2666.08,India,All,Monthly,-16.53
2010-08-01,Sunflower,2550.07,2349.48,2652.03,India,All,Monthly,236.12
2010-07-01,Sunflower,2313.95,2164.07,2387.32,India,All,Monthly,146.13
2010-06-01,Sunflower,2167.82,2020.66,2240.83,India,All,Monthly,58.14
2010-05-01,Sunflower,2109.68,1980.66,2186.14,India,All,Monthly,-4.86
2010-04-01,Sunflower,2114.54,1972.51,2199.06,India,All,Monthly,-80.57
2010-03-01,Sunflower,2195.11,2033.31,2284.07,India,All,Monthly,-3.59
2010-02-01,Sunflower,2198.7,2048.66,2288.33,India,All,Monthly,-52.27
2010-01-01,Sunflower,2250.97,2082.91,2349.35,India,All,Monthly,
2025-03-01,Jowar(Sorghum),2802.05,2439.27,3082.38,India,All,Monthly,-92.68
2025-02-01,Jowar(Sorghum),2894.73,2543.36,3165.62,India,All,Monthly,128.13
2025-01-01,Jowar(Sorghum),2766.6,2432.12,3038.86,India,All,Monthly,42.89
2024-12-01,Jowar(Sorghum),2723.71,2416.42,2984.16,India,All,Monthly,80.99
2024-11-01,Jowar(Sorghum),2642.72,2354.68,2868.59,India,All,Monthly,77.48
2024-10-01,Jowar(Sorghum),2565.24,2300.8,2794.14,India,All,Monthly,-81.06
2024-09-01,Jowar(Sorghum),2646.3,2378.16,2895.17,India,All,Monthly,-57.92
2024-08-01,Jowar(Sorghum),2704.22,2432.94,2944.41,India,All,Monthly,-193.46
2024-07-01,Jowar(Sorghum),2897.68,2552.45,3164.07,India,All,Monthly,-70.28
2024-06-01,Jowar(Sorghum),2967.96,2563.87,3287.9,India,All,Monthly,131.94
2024-05-01,Jowar(Sorghum),2836.02,2430.25,3167.66,India,All,Monthly,-131.79
2024-04-01,Jowar(Sorghum),2967.81,2505.01,3353.4,India,All,Monthly,-21.99
2024-03-01,Jowar(Sorghum),2989.8,2544.33,3362.7,India,All,Monthly,-256.93
2024-02-01,Jowar(Sorghum),3246.73,2750.86,3682.61,India,All,Monthly,-305.96
2024-01-01,Jowar(Sorghum),3552.69,3039.47,4008.2,India,All,Monthly,-341.6
2023-12-01,Jowar(Sorghum),3894.29,3270.04,4374.26,India,All,Monthly,-3.45
2023-11-01,Jowar(Sorghum),3897.74,3360.89,4326.84,India,All,Monthly,327.57
2023-10-01,Jowar(Sorghum),3570.17,3109.0,3947.11,India,All,Monthly,-101.53
2023-09-01,Jowar(Sorghum),3671.7,3217.52,4026.13,India,All,Monthly,-6.51
2023-08-01,Jowar(Sorghum),3678.21,3163.37,4065.69,India,All,Monthly,83.57
2023-07-01,Jowar(Sorghum),3594.64,3105.53,3999.88,India,All,Monthly,224.57
2023-06-01,Jowar(Sorghum),3370.07,2837.64,3797.96,India,All,Monthly,228.13
2023-05-01,Jowar(Sorghum),3141.94,2645.58,3580.38,India,All,Monthly,-187.08
2023-04-01,Jowar(Sorghum),3329.02,2847.25,3713.18,India,All,Monthly,-182.02
2023-03-01,Jowar(Sorghum),3511.04,2979.1,3916.16,India,All,Monthly,8.72
2023-02-01,Jowar(Sorghum),3502.32,3028.71,3852.38,India,All,Monthly,49.45
2023-01-01,Jowar(Sorghum),3452.87,2994.06,3794.64,India,All,Monthly,300.31
2022-12-01,Jowar(Sorghum),3152.56,2765.2,3431.18,India,All,Monthly,225.42
2022-11-01,Jowar(Sorghum),2927.14,2559.77,3200.65,India,All,Monthly,429.31
2022-10-01,Jowar(Sorghum),2497.83,2203.28,2773.08,India,All,Monthly,11.55
2022-09-01,Jowar(Sorghum),2486.28,2212.25,2726.95,India,All,Monthly,16.21
2022-08-01,Jowar(Sorghum),2470.07,2207.83,2696.64,India,All,Monthly,-9.71
2022-07-01,Jowar(Sorghum),2479.78,2193.85,2752.51,India,All,Monthly,139.36
2022-06-01,Jowar(Sorghum),2340.42,2031.9,2638.01,India,All,Monthly,64.74
2022-05-01,Jowar(Sorghum),2275.68,1973.87,2555.58,India,All,Monthly,-7.38
2022-04-01,Jowar(Sorghum),2283.06,1964.18,2561.99,India,All,Monthly,124.07
2022-03-01,Jowar(Sorghum),2158.99,1857.0,2439.86,India,All,Monthly,153.58
2022-02-01,Jowar(Sorghum),2005.41,1761.18,2235.85,India,All,Monthly,84.26
2022-01-01,Jowar(Sorghum),1921.15,1694.14,2152.25,India,All,Monthly,111.56
2021-12-01,Jowar(Sorghum),1809.59,1588.96,2035.88,India,All,Monthly,93.45
2021-11-01,Jowar(Sorghum),1716.14,1503.86,1945.9,India,All,Monthly,22.21
2021-10-01,Jowar(Sorghum),1693.93,1494.91,1889.92,India,All,Monthly,-60.33
2021-09-01,Jowar(Sorghum),1754.26,1565.93,1949.34,India,All,Monthly,-35.23
2021-08-01,Jowar(Sorghum),1789.49,1571.95,2007.57,India,All,Monthly,-116.12
2021-07-01,Jowar(Sorghum),1905.61,1629.62,2190.2,India,All,Monthly,-50.95
2021-06-01,Jowar(Sorghum),1956.56,1653.14,2237.51,India,All,Monthly,3.5
2021-05-01,Jowar(Sorghum),1953.06,1701.52,2196.62,India,All,Monthly,-138.54
2021-04-01,Jowar(Sorghum),2091.6,1759.94,2396.07,India,All,Monthly,-89.2
2021-03-01,Jowar(Sorghum),2180.8,1837.78,2493.38,India,All,Monthly,121.04
2021-02-01,Jowar(Sorghum),2059.76,1758.71,2339.4,India,All,Monthly,17.8
2021-01-01,Jowar(Sorghum),2041.96,1753.11,2326.03,India,All,Monthly,66.86
2020-12-01,Jowar(Sorghum),1975.1,1694.77,2241.31,India,All,Monthly,-9.36
2020-11-01,Jowar(Sorghum),1984.46,1701.08,2255.43,India,All,Monthly,8.08
2020-10-01,Jowar(Sorghum),1976.38,1694.83,2242.04,India,All,Monthly,-54.55
2020-09-01,Jowar(Sorghum),2030.93,1752.22,2292.71,India,All,Monthly,-158.21
2020-08-01,Jowar(Sorghum),2189.14,1909.77,2435.09,India,All,Monthly,-196.42
2020-07-01,Jowar(Sorghum),2385.56,2048.64,2689.43,India,All,Monthly,-46.44
2020-06-01,Jowar(Sorghum),2432.0,2092.14,2724.26,India,All,Monthly,39.11
2020-05-01,Jowar(Sorghum),2392.89,2078.07,2653.89,India,All,Monthly,-26.68
2020-04-01,Jowar(Sorghum),2419.57,2154.97,2632.07,India,All,Monthly,53.38
2020-03-01,Jowar(Sorghum),2366.19,2018.78,2669.99,India,All,Monthly,-138.3
2020-02-01,Jowar(Sorghum),2504.49,2213.25,2767.13,India,All,Monthly,-137.02
2020-01-01,Jowar(Sorghum),2641.51,2358.59,2888.85,India,All,Monthly,123.55
2019-12-01,Jowar(Sorghum),2517.96,2251.2,2756.78,India,All,Monthly,171.15
2019-11-01,Jowar(Sorghum),2346.81,2089.8,2581.17,India,All,Monthly,-34.58
2019-10-01,Jowar(Sorghum),2381.39,2145.5,2560.19,India,All,Monthly,-180.71
2019-09-01,Jowar(Sorghum),2562.1,2350.85,2741.7,India,All,Monthly,-140.97
2019-08-01,Jowar(Sorghum),2703.07,2444.94,2910.62,India,All,Monthly,46.45
2019-07-01,Jowar(Sorghum),2656.62,2380.94,2884.18,India,All,Monthly,89.82
2019-06-01,Jowar(Sorghum),2566.8,2297.64,2789.71,India,All,Monthly,95.1
2019-05-01,Jowar(Sorghum),2471.7,2222.89,2679.72,India,All,Monthly,35.12
2019-04-01,Jowar(Sorghum),2436.58,2188.84,2635.16,India,All,Monthly,53.46
2019-03-01,Jowar(Sorghum),2383.12,2130.4,2568.42,India,All,Monthly,0.18
2019-02-01,Jowar(Sorghum),2382.94,2151.56,2585.5,India,All,Monthly,26.68
2019-01-01,Jowar(Sorghum),2356.26,2135.13,2543.03,India,All,Monthly,-38.1
2018-12-01,Jowar(Sorghum),2394.36,2143.43,2604.38,India,All,Monthly,4.14
2018-11-01,Jowar(Sorghum),2390.22,2126.65,2593.18,India,All,Monthly,414.95
2018-10-01,Jowar(Sorghum),1975.27,1781.87,2140.65,India,All,Monthly,121.81
2018-09-01,Jowar(Sorghum),1853.46,1685.83,1988.76,India,All,Monthly,-122.46
2018-08-01,Jowar(Sorghum),1975.92,1771.31,2129.59,India,All,Monthly,21.5
2018-07-01,Jowar(Sorghum),1954.42,1742.73,2117.19,India,All,Monthly,50.64
2018-06-01,Jowar(Sorghum),1903.78,1669.15,2088.24,India,All,Monthly,154.71
2018-05-01,Jowar(Sorghum),1749.07,1553.04,1916.96,India,All,Monthly,48.2
2018-04-01,Jowar(Sorghum),1700.87,1501.26,1866.44,India,All,Monthly,-46.72
2018-03-01,Jowar(Sorghum),1747.59,1551.92,1909.55,India,All,Monthly,-52.43
2018-02-01,Jowar(Sorghum),1800.02,1614.88,1955.05,India,All,Monthly,59.19
2018-01-01,Jowar(Sorghum),1740.83,1573.33,1874.73,India,All,Monthly,57.54
2017-12-01,Jowar(Sorghum),1683.29,1525.98,1818.6,India,All,Monthly,46.33
2017-11-01,Jowar(Sorghum),1636.96,1490.66,1761.73,India,All,Monthly,-6.93
2017-10-01,Jowar(Sorghum),1643.89,1509.21,1755.73,India,All,Monthly,-165.7
2017-09-01,Jowar(Sorghum),1809.59,1669.89,1926.28,India,All,Monthly,-104.49
2017-08-01,Jowar(Sorghum),1914.08,1759.55,2044.0,India,All,Monthly,83.87
2017-07-01,Jowar(Sorghum),1830.21,1682.71,1955.57,India,All,Monthly,-1.81
2017-06-01,Jowar(Sorghum),1832.02,1678.62,1972.5,India,All,Monthly,14.39
2017-05-01,Jowar(Sorghum),1817.63,1661.37,1961.82,India,All,Monthly,-40.88
2017-04-01,Jowar(Sorghum),1858.51,1686.6,2020.87,India,All,Monthly,-23.68
2017-03-01,Jowar(Sorghum),1882.19,1692.07,2046.07,India,All,Monthly,-85.57
2017-02-01,Jowar(Sorghum),1967.76,1768.43,2127.04,India,All,Monthly,92.05
2017-01-01,Jowar(Sorghum),1875.71,1684.4,2021.09,India,All,Monthly,40.51
2016-12-01,Jowar(Sorghum),1835.2,1647.89,1973.34,India,All,Monthly,73.55
2016-11-01,Jowar(Sorghum),1761.65,1605.01,1892.02,India,All,Monthly,80.43
2016-10-01,Jowar(Sorghum),1681.22,1549.01,1818.09,India,All,Monthly,-135.96
2016-09-01,Jowar(Sorghum),1817.18,1691.02,1956.32,India,All,Monthly,-45.51
2016-08-01,Jowar(Sorghum),1862.69,1728.83,1994.28,India,All,Monthly,-92.87
2016-07-01,Jowar(Sorghum),1955.56,1768.48,2113.54,India,All,Monthly,-34.36
2016-06-01,Jowar(Sorghum),1989.92,1770.97,2172.2,India,All,Monthly,-0.9
2016-05-01,Jowar(Sorghum),1990.82,1773.03,2173.15,India,All,Monthly,14.91
2016-04-01,Jowar(Sorghum),1975.91,1764.92,2162.85,India,All,Monthly,26.19
2016-03-01,Jowar(Sorghum),1949.72,1730.04,2134.47,India,All,Monthly,-18.74
2016-02-01,Jowar(Sorghum),1968.46,1748.48,2123.02,India,All,Monthly,-8.57
2016-01-01,Jowar(Sorghum),1977.03,1787.66,2148.35,India,All,Monthly,-18.34
2015-12-01,Jowar(Sorghum),1995.37,1769.79,2178.52,India,All,Monthly,181.11
2015-11-01,Jowar(Sorghum),1814.26,1624.26,1978.85,India,All,Monthly,59.29
2015-10-01,Jowar(Sorghum),1754.97,1584.99,1902.32,India,All,Monthly,-83.68
2015-09-01,Jowar(Sorghum),1838.65,1665.98,1981.17,India,All,Monthly,-35.12
2015-08-01,Jowar(Sorghum),1873.77,1659.2,2069.61,India,All,Monthly,-72.11
2015-07-01,Jowar(Sorghum),1945.88,1711.91,2134.49,India,All,Monthly,-176.52
2015-06-01,Jowar(Sorghum),2122.4,1834.9,2366.7,India,All,Monthly,183.94
2015-05-01,Jowar(Sorghum),1938.46,1683.26,2151.58,India,All,Monthly,-15.69
2015-04-01,Jowar(Sorghum),1954.15,1715.11,2155.0,India,All,Monthly,-2.76
2015-03-01,Jowar(Sorghum),1956.91,1744.71,2129.57,India,All,Monthly,-82.82
2015-02-01,Jowar(Sorghum),2039.73,1825.69,2219.11,India,All,Monthly,-36.83
2015-01-01,Jowar(Sorghum),2076.56,1859.87,2257.71,India,All,Monthly,191.83
2014-12-01,Jowar(Sorghum),1884.73,1683.46,2047.23,India,All,Monthly,9.43
2014-11-01,Jowar(Sorghum),1875.3,1657.38,2053.08,India,All,Monthly,13.97
2014-10-01,Jowar(Sorghum),1861.33,1663.7,2007.77,India,All,Monthly,-197.35
2014-09-01,Jowar(Sorghum),2058.68,1850.18,2227.07,India,All,Monthly,-185.9
2014-08-01,Jowar(Sorghum),2244.58,1976.19,2445.01,India,All,Monthly,-75.29
2014-07-01,Jowar(Sorghum),2319.87,2022.02,2538.59,India,All,Monthly,233.65
2014-06-01,Jowar(Sorghum),2086.22,1814.62,2287.91,India,All,Monthly,163.86
2014-05-01,Jowar(Sorghum),1922.36,1667.34,2108.6,India,All,Monthly,49.48
2014-04-01,Jowar(Sorghum),1872.88,1645.72,2052.92,India,All,Monthly,-70.49
2014-03-01,Jowar(Sorghum),1943.37,1724.52,2119.36,India,All,Monthly,159.69
2014-02-01,Jowar(Sorghum),1783.68,1618.8,1913.74,India,All,Monthly,138.7
2014-01-01,Jowar(Sorghum),1644.98,1510.84,1765.6,India,All,Monthly,15.98
2013-12-01,Jowar(Sorghum),1629.0,1496.2,1746.32,India,All,Monthly,50.15
2013-11-01,Jowar(Sorghum),1578.85,1478.02,1683.55,India,All,Monthly,29.78
2013-10-01,Jowar(Sorghum),1549.07,1441.74,1641.88,India,All,Monthly,-21.93
2013-09-01,Jowar(Sorghum),1571.0,1455.56,1666.61,India,All,Monthly,30.61
2013-08-01,Jowar(Sorghum),1540.39,1413.92,1657.16,India,All,Monthly,-7.64
2013-07-01,Jowar(Sorghum),1548.03,1408.53,1661.43,India,All,Monthly,-43.8
2013-06-01,Jowar(Sorghum),1591.83,1427.12,1722.92,India,All,Monthly,42.81
2013-05-01,Jowar(Sorghum),1549.02,1407.57,1667.1,India,All,Monthly,-47.93
2013-04-01,Jowar(Sorghum),1596.95,1429.65,1740.11,India,All,Monthly,-27.89
2013-03-01,Jowar(Sorghum),1624.84,1452.07,1769.31,India,All,Monthly,74.63
2013-02-01,Jowar(Sorghum),1550.21,1417.32,1662.37,India,All,Monthly,-3.56
2013-01-01,Jowar(Sorghum),1553.77,1422.48,1653.22,India,All,Monthly,12.52
2012-12-01,Jowar(Sorghum),1541.25,377904.12,1658.2,India,All,Monthly,114.03
2012-11-01,Jowar(Sorghum),1427.22,1309.82,1530.16,India,All,Monthly,28.45
2012-10-01,Jowar(Sorghum),1398.77,1282.41,1495.38,India,All,Monthly,-140.4
2012-09-01,Jowar(Sorghum),1539.17,1402.85,1646.63,India,All,Monthly,-62.71
2012-08-01,Jowar(Sorghum),1601.88,1444.18,1724.47,India,All,Monthly,27.77
2012-07-01,Jowar(Sorghum),1574.11,1388.59,1709.54,India,All,Monthly,91.69
2012-06-01,Jowar(Sorghum),1482.42,1295.51,1630.95,India,All,Monthly,-51.3
2012-05-01,Jowar(Sorghum),1533.72,1346.84,1672.27,India,All,Monthly,-55.67
2012-04-01,Jowar(Sorghum),1589.39,1398.09,1735.3,India,All,Monthly,-44.9
2012-03-01,Jowar(Sorghum),1634.29,1423.87,1782.41,India,All,Monthly,-2.28
2012-02-01,Jowar(Sorghum),1636.57,1426.71,1786.85,India,All,Monthly,-49.98
2012-01-01,Jowar(Sorghum),1686.55,1478.62,1840.54,India,All,Monthly,27.58
2011-12-01,Jowar(Sorghum),1658.97,1453.07,1815.64,India,All,Monthly,100.67
2011-11-01,Jowar(Sorghum),1558.3,1363.95,1715.75,India,All,Monthly,-14.51
2011-10-01,Jowar(Sorghum),1572.81,1360.69,1726.95,India,All,Monthly,-67.18
2011-09-01,Jowar(Sorghum),1639.99,1416.84,1790.66,India,All,Monthly,-46.87
2011-08-01,Jowar(Sorghum),1686.86,1453.03,1847.6,India,All,Monthly,-55.06
2011-07-01,Jowar(Sorghum),1741.92,1497.93,1925.42,India,All,Monthly,0.5
2011-06-01,Jowar(Sorghum),1741.42,1471.13,1955.79,India,All,Monthly,12.22
2011-05-01,Jowar(Sorghum),1729.2,1467.96,1929.51,India,All,Monthly,-17.57
2011-04-01,Jowar(Sorghum),1746.77,1482.96,1957.3,India,All,Monthly,282.63
2011-03-01,Jowar(Sorghum),1464.14,1273.55,1639.75,India,All,Monthly,86.91
2011-02-01,Jowar(Sorghum),1377.23,1199.5,1555.29,India,All,Monthly,98.66
2011-01-01,Jowar(Sorghum),1278.57,1110.81,1456.13,India,All,Monthly,50.48
2010-12-01,Jowar(Sorghum),1228.09,1073.55,1393.0,India,All,Monthly,87.4
2010-11-01,Jowar(Sorghum),1140.69,1013.3,1257.32,India,All,Monthly,44.01
2010-10-01,Jowar(Sorghum),1096.68,984.3,1188.34,India,All,Monthly,-8.04
2010-09-01,Jowar(Sorghum),1104.72,988.85,1197.42,India,All,Monthly,-84.22
2010-08-01,Jowar(Sorghum),1188.94,1065.38,1289.45,India,All,Monthly,-168.28
2010-07-01,Jowar(Sorghum),1357.22,1191.98,1480.88,India,All,Monthly,3.53
2010-06-01,Jowar(Sorghum),1353.69,1153.1,1502.45,India,All,Monthly,169.29
2010-05-01,Jowar(Sorghum),1184.4,1029.8,1302.71,India,All,Monthly,89.77
2010-04-01,Jowar(Sorghum),1094.63,958.64,1212.59,India,All,Monthly,38.64
2010-03-01,Jowar(Sorghum),1055.99,944.72,1150.22,India,All,Monthly,-15.45
2010-02-01,Jowar(Sorghum),1071.44,971.84,1173.23,India,All,Monthly,0.6
2010-01-01,Jowar(Sorghum),1070.84,965.75,1162.5,India,All,Monthly,
2025-03-01,Millets,3197.14,2542.86,3375.71,India,All,Monthly,339.4
2025-02-01,Millets,2857.74,2458.89,2933.6,India,All,Monthly,152.5
2025-01-01,Millets,2705.24,2468.94,2769.95,India,All,Monthly,101.34
2024-12-01,Millets,2603.9,2326.44,2666.21,India,All,Monthly,-113.32
2024-11-01,Millets,2717.22,2498.0,2807.53,India,All,Monthly,53.43
2024-10-01,Millets,2663.79,2508.13,2755.61,India,All,Monthly,116.22
2024-09-01,Millets,2547.57,2320.43,2642.57,India,All,Monthly,189.89
2024-08-01,Millets,2357.68,2156.07,2455.89,India,All,Monthly,49.4
2024-07-01,Millets,2308.28,2095.47,2452.5,India,All,Monthly,-143.27
2024-06-01,Millets,2451.55,1796.52,2804.62,India,All,Monthly,-78.0
2024-05-01,Millets,2529.55,2192.42,2659.85,India,All,Monthly,104.1
2024-04-01,Millets,2425.45,2058.94,2774.09,India,All,Monthly,-35.04
2024-03-01,Millets,2460.49,2191.31,2780.66,India,All,Monthly,-148.42
2024-02-01,Millets,2608.91,2424.78,2785.22,India,All,Monthly,169.48
2024-01-01,Millets,2439.43,2225.57,2652.29,India,All,Monthly,-277.13
2023-12-01,Millets,2716.56,2537.19,2869.79,India,All,Monthly,109.5
2023-11-01,Millets,2607.06,2439.65,2768.19,India,All,Monthly,-385.79
2023-10-01,Millets,2992.85,2883.24,3094.58,India,All,Monthly,-101.15
2023-09-01,Millets,3094.0,2984.07,3225.43,India,All,Monthly,124.27
2023-08-01,Millets,2969.73,2835.12,3096.81,India,All,Monthly,-437.84
2023-07-01,Millets,3407.57,3240.29,3578.99,India,All,Monthly,-20.15
2023-06-01,Millets,3427.72,3243.26,3530.65,India,All,Monthly,155.19
2023-05-01,Millets,3272.53,3124.57,3372.3,India,All,Monthly,-0.91
2023-04-01,Millets,3273.44,3055.83,3409.59,India,All,Monthly,54.69
2023-03-01,Millets,3218.75,2980.14,3334.38,India,All,Monthly,-116.07
2023-02-01,Millets,3334.82,3129.05,3478.15,India,All,Monthly,39.73
2023-01-01,Millets,3295.09,3038.2,3415.19,India,All,Monthly,-74.87
2022-12-01,Millets,3369.96,3183.37,3504.61,India,All,Monthly,618.33
2022-11-01,Millets,2751.63,2637.56,2794.19,India,All,Monthly,-142.93
2022-10-01,Millets,2894.56,2712.21,3003.38,India,All,Monthly,-362.86
2022-09-01,Millets,3257.42,2996.37,3392.9,India,All,Monthly,-309.94
2022-08-01,Millets,3567.36,3399.53,3682.8,India,All,Monthly,263.51
2022-07-01,Millets,3303.85,3004.66,3549.76,India,All,Monthly,-29.83
2022-06-01,Millets,3333.68,3026.13,3569.06,India,All,Monthly,323.68
2022-05-01,Millets,3010.0,2695.93,3343.72,India,All,Monthly,-193.72
2022-04-01,Millets,3203.72,2751.38,3335.64,India,All,Monthly,-230.81
